activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18436747,[],CHEMBL4156363,Inhibition of Helicobacter pylori ATCC 43504 urease assessed as reduction in ammonia production preincubated for 1.5 hrs under cell free condition by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCNc1cccc([N+](=O)[O-])c1)NO,,,CHEMBL4152330,Eur J Med Chem,2018,"{'bei': '23.50', 'le': '0.45', 'lle': '4.39', 'sei': '5.06'}",CHEMBL4176586,,CHEMBL4176586,5.29,0,http://www.openphacts.org/units/Nanomolar,3059872,=,1,1,=,,IC50,nM,,5100.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,5.1
,18436748,[],CHEMBL4156363,Inhibition of Helicobacter pylori ATCC 43504 urease assessed as reduction in ammonia production preincubated for 1.5 hrs under cell free condition by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCNc1ccccc1[N+](=O)[O-])NO,,,CHEMBL4152330,Eur J Med Chem,2018,"{'bei': '22.10', 'le': '0.42', 'lle': '4.08', 'sei': '4.76'}",CHEMBL4162250,,CHEMBL4162250,4.98,0,http://www.openphacts.org/units/Nanomolar,3059873,=,1,1,=,,IC50,nM,,10530.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,10.53
,18436749,[],CHEMBL4156363,Inhibition of Helicobacter pylori ATCC 43504 urease assessed as reduction in ammonia production preincubated for 1.5 hrs under cell free condition by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCNc1ccc(Cl)cc1Cl)NO,,,CHEMBL4152330,Eur J Med Chem,2018,"{'bei': '31.09', 'le': '0.71', 'lle': '5.44', 'sei': '12.62'}",CHEMBL4172924,,CHEMBL4172924,7.75,0,http://www.openphacts.org/units/Nanomolar,3059874,=,1,1,=,,IC50,nM,,18.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,0.018
,18436750,[],CHEMBL4156363,Inhibition of Helicobacter pylori ATCC 43504 urease assessed as reduction in ammonia production preincubated for 1.5 hrs under cell free condition by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCNc1cccc(Cl)c1Cl)NO,,,CHEMBL4152330,Eur J Med Chem,2018,"{'bei': '21.75', 'le': '0.49', 'lle': '3.12', 'sei': '8.83'}",CHEMBL4177391,,CHEMBL4177391,5.42,0,http://www.openphacts.org/units/Nanomolar,3059875,=,1,1,=,,IC50,nM,,3830.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,3.83
,18436751,[],CHEMBL4156363,Inhibition of Helicobacter pylori ATCC 43504 urease assessed as reduction in ammonia production preincubated for 1.5 hrs under cell free condition by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCNc1cc(F)cc(F)c1)NO,,,CHEMBL4152330,Eur J Med Chem,2018,"{'bei': '26.91', 'le': '0.53', 'lle': '4.55', 'sei': '9.48'}",CHEMBL4169528,,CHEMBL4169528,5.82,0,http://www.openphacts.org/units/Nanomolar,3059876,=,1,1,=,,IC50,nM,,1520.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,1.52
,18436752,[],CHEMBL4156363,Inhibition of Helicobacter pylori ATCC 43504 urease assessed as reduction in ammonia production preincubated for 1.5 hrs under cell free condition by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCN1CCCc2ccccc21)NO,,,CHEMBL4152330,Eur J Med Chem,2018,"{'bei': '21.22', 'le': '0.40', 'lle': '3.35', 'sei': '8.89'}",CHEMBL4169118,,CHEMBL4169118,4.67,0,http://www.openphacts.org/units/Nanomolar,3059877,=,1,1,=,,IC50,nM,,21130.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,21.13
,18666453,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(=O)NO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL734,ACETOHYDROXAMIC ACID,CHEMBL734,,0,http://www.openphacts.org/units/Nanomolar,3100372,=,1,1,=,,IC50,nM,,108000.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,108.0
Not Determined,18666454,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1cc(Cl)ccc1Cl)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4239073,,CHEMBL4239073,,0,,3100371,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666455,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1cc(F)cc(F)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4250425,,CHEMBL4250425,,0,,3100370,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666456,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1cccc(Cl)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4248626,,CHEMBL4248626,,0,,3100369,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,18666457,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1ccc(Cl)cc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,"{'bei': '23.59', 'le': '0.50', 'lle': '3.48', 'sei': '8.69'}",CHEMBL4251246,,CHEMBL4251246,5.09,0,http://www.openphacts.org/units/Nanomolar,3100368,=,1,1,=,,IC50,nM,,8200.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,8.2
Not Determined,18666458,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1cccc(F)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4247924,,CHEMBL4247924,,0,,3100367,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666459,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1ccc(F)cc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4250256,,CHEMBL4250256,,0,,3100366,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,18666460,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1ccc(Br)cc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,"{'bei': '18.41', 'le': '0.47', 'lle': '3.07', 'sei': '8.18'}",CHEMBL4241971,,CHEMBL4241971,4.79,0,http://www.openphacts.org/units/Nanomolar,3100365,=,1,1,=,,IC50,nM,,16300.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,16.3
Not Determined,18666461,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,Cc1cc(C)cc(OCCC(=O)NO)c1,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4239299,,CHEMBL4239299,,0,,3100364,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666462,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,COc1ccc(OCCC(=O)NO)cc1,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4246522,,CHEMBL4246522,,0,,3100363,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666463,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,Cc1ccc(OCCC(=O)NO)cc1,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4240308,,CHEMBL4240308,,0,,3100362,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666464,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,Cc1cccc(OCCC(=O)NO)c1,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL2360000,,CHEMBL2360000,,0,,3100361,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666465,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,Cc1ccccc1OCCC(=O)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4247132,,CHEMBL4247132,,0,,3100360,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666466,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1ccccc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL569423,,CHEMBL569423,,0,,3100359,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,18666467,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(CCOc1ccc(Cl)c(Cl)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,"{'bei': '24.19', 'le': '0.55', 'lle': '3.78', 'sei': '10.33'}",CHEMBL4243350,,CHEMBL4243350,6.05,0,http://www.openphacts.org/units/Nanomolar,3100358,=,1,1,=,,IC50,nM,,890.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,0.89
Not Determined,18666468,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccc([N+](=O)[O-])cc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4239124,,CHEMBL4239124,,0,,3100357,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666469,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1cccc([N+](=O)[O-])c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4239571,,CHEMBL4239571,,0,,3100356,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666470,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccccc1[N+](=O)[O-])NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4249219,,CHEMBL4249219,,0,,3100355,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666471,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1cc(F)cc(F)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4250127,,CHEMBL4250127,,0,,3100354,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666472,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1cc(Cl)cc(Cl)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4246507,,CHEMBL4246507,,0,,3100353,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,18666473,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccc(Cl)c(Cl)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,"{'bei': '20.73', 'le': '0.48', 'lle': '3.01', 'sei': '8.36'}",CHEMBL4245850,,CHEMBL4245850,4.89,0,http://www.openphacts.org/units/Nanomolar,3100352,=,1,1,=,,IC50,nM,,12800.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,12.8
Not Determined,18666474,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1c(Cl)cccc1Cl)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4242065,,CHEMBL4242065,,0,,3100351,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666475,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1cc(Cl)ccc1Cl)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4240691,,CHEMBL4240691,,0,,3100350,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,18666476,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccc(Cl)cc1Cl)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,"{'bei': '19.78', 'le': '0.46', 'lle': '2.79', 'sei': '7.97'}",CHEMBL2094349,,CHEMBL2094349,4.67,0,http://www.openphacts.org/units/Nanomolar,3100349,=,1,1,=,,IC50,nM,,21400.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,21.4
Not Determined,18666477,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1cccc(Cl)c1Cl)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4238560,,CHEMBL4238560,,0,,3100348,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666478,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccccc1Cl)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4242735,,CHEMBL4242735,,0,,3100347,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666479,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1cccc(Cl)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4245086,,CHEMBL4245086,,0,,3100346,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666480,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccc(Cl)cc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4248008,,CHEMBL4248008,,0,,3100345,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666481,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccccc1F)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4245261,,CHEMBL4245261,,0,,3100344,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666482,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1cccc(F)c1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4250489,,CHEMBL4250489,,0,,3100343,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666483,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccc(F)cc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4245439,,CHEMBL4245439,,0,,3100342,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,18666484,[],CHEMBL4233574,Inhibition of urease in Helicobacter pylori ATCC 43504 assessed as reduction in ammonia production using urea as substrate preincubated for 1.5 hrs by indophenol method,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(COc1ccc(Br)cc1)NO,,,CHEMBL4229433,Bioorg Med Chem,2018,,CHEMBL4245720,,CHEMBL4245720,,0,,3100341,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
